Price,Close,High,Low,Open,Volume
Ticker,EGPUSD=X,EGPUSD=X,EGPUSD=X,EGPUSD=X,EGPUSD=X
Date,,,,,
2020-01-01,0.062452010810375214,0.06247110664844513,0.06209592521190643,0.062452010810375214,0
2020-01-02,0.0624597929418087,0.06269081681966782,0.06232765316963196,0.062451206147670746,0
2020-01-03,0.06246447190642357,0.062498047947883606,0.062401607632637024,0.06246837228536606,0
2020-01-06,0.062459010630846024,0.06284055858850479,0.062222931534051895,0.06245956942439079,0
2020-01-07,0.06232704594731331,0.062461353838443756,0.062265053391456604,0.06232665106654167,0
2020-01-08,0.062348805367946625,0.06270375102758408,0.062216103076934814,0.062322769314050674,0
2020-01-09,0.06250117719173431,0.06328795850276947,0.062370724976062775,0.06251250207424164,0
2020-01-10,0.0626460462808609,0.0626959279179573,0.06257995963096619,0.06263545155525208,0
2020-01-13,0.06318555027246475,0.06324110925197601,0.06259963661432266,0.06318412721157074,0
2020-01-14,0.06289269030094147,0.06334125250577927,0.06283823400735855,0.06288714706897736,0
2020-01-15,0.06309864670038223,0.06346184760332108,0.06294132769107819,0.06306149065494537,0
2020-01-16,0.06317438930273056,0.06356753408908844,0.0630655512213707,0.06317039579153061,0
2020-01-17,0.06328953802585602,0.06372661143541336,0.06323036551475525,0.063284732401371,0
2020-01-20,0.06328722089529037,0.06367398798465729,0.06321112811565399,0.06328950077295303,0
2020-01-21,0.06347715109586716,0.06370440870523453,0.0632927417755127,0.06347634643316269,0
2020-01-22,0.06341149657964706,0.06363347172737122,0.06324999034404755,0.06339433789253235,0
2020-01-23,0.06338321417570114,0.06367398798465729,0.06317119300365448,0.06338321417570114,0
2020-01-24,0.06353240460157394,0.0639524832367897,0.06335412710905075,0.06350500136613846,0
2020-01-27,0.06337942183017731,0.06370440870523453,0.0633133202791214,0.06338085979223251,0
2020-01-28,0.06342186778783798,0.06357279419898987,0.06327365338802338,0.0634215846657753,0
2020-01-29,0.06338518857955933,0.06363347172737122,0.06324565410614014,0.06341756880283356,0
2020-01-30,0.06338702142238617,0.06383883953094482,0.0632275715470314,0.06335902959108353,0
2020-01-31,0.0634026974439621,0.06345177441835403,0.06334520876407623,0.06340189278125763,0
2020-02-03,0.06335237622261047,0.06353240460157394,0.06321461498737335,0.06334923952817917,0
2020-02-04,0.06326822936534882,0.06359300017356873,0.06322576105594635,0.06326880306005478,0
2020-02-05,0.0633757933974266,0.06404604017734528,0.0632859319448471,0.06340671330690384,0
2020-02-06,0.0634944811463356,0.06378161162137985,0.06341154128313065,0.06346391141414642,0
2020-02-07,0.06354456394910812,0.06361161172389984,0.06352183222770691,0.0635853186249733,0
2020-02-10,0.06348689645528793,0.06398976594209671,0.06347715109586716,0.06348196417093277,0
2020-02-11,0.06369589269161224,0.06401515752077103,0.06363453716039658,0.06369142979383469,0
2020-02-12,0.06371353566646576,0.06398976594209671,0.06364616751670837,0.06370507925748825,0
2020-02-13,0.06370440870523453,0.06436792016029358,0.06359448283910751,0.06370928138494492,0
2020-02-14,0.0638153925538063,0.06425102055072784,0.06375537067651749,0.0638153925538063,0
2020-02-17,0.06384517252445221,0.0642983466386795,0.0638001337647438,0.0638398751616478,0
2020-02-18,0.06406272947788239,0.06435006111860275,0.06387048214673996,0.06406354904174805,0
2020-02-19,0.06420092284679413,0.06442759186029434,0.06401597708463669,0.0642005130648613,0
2020-02-20,0.06422442197799683,0.06460991501808167,0.0640304759144783,0.0642198920249939,0
2020-02-21,0.06436220556497574,0.06442759186029434,0.06433810293674469,0.06439191848039627,0
2020-02-24,0.06431839615106583,0.06464123725891113,0.06415525078773499,0.06432255357503891,0
